opeid6,level,sector,hbcu,completion_rate_150,share_outstanding_ug_5,cdr3_wgtd,pct25_earn_wne_p10,est_fte,white_share,black_share,hisp_share,asian_share,aian_share,nhpi_share,twomore_share,nra_share,unkn_share
10542,Less than two-year,For-profit less-than-2-year,0,.52969587,1.10476851401868,.075761408,9900,1288,.3519726534296028,.37815,.1353670577617328,.0117253610108303,.0090289711191336,.0018009927797834,.0270691335740072,0,.0848165162454874
10546,Two-year,Public 2-year,0,.1948,1.04320389560759,.034753598,23700,5984,.5339,.1103,.0892,.1865,.0031,.0005,.0468,.0212,.0086
10551,Less than two-year,For-profit less-than-2-year,0,.7493,.89996062967281,.067097798,14900,262,.0508,.2232,.6525,.065,0,.0028,.0028,0,.0028
10567,Four-year,Public 4-year,0,.12970001,0,0,15900,995,0,0,1,0,0,0,0,0,0
10573,Two-year,For-profit 2-year,0,.69356471,1.10026307877003,.016143231,9700,241,.8931923076923077,.0811769230769231,.0042538461538462,0,0,0,.0213769230769231,0,0
10629,Less than two-year,For-profit less-than-2-year,0,.82050002,.92747863247863,.040031999,11200,137,.6818,.1212,.1288,.0076,0,.0076,.0455,0,.0076
10633,Two-year,Public 2-year,0,.1999,1.15853396254642,.0219258,18600,34240,.1227,.2785,.3512,.0987,.0017,.0017,.0181,.1089,.0186
10652,Four-year,Public 4-year,0,.35429999,1.06286356453981,.0033885001,15900,7606,.6173,.0689,.2239,.0251,.0021,.0017,.0354,.0025,.0231
10684,Two-year,Public 2-year,0,.2334,.95211662360433,.043416001,19100,7943,.6079,.1828,.0543,.0514,.0081,.001,.0336,.0121,.0488
10700,Two-year,Public 2-year,0,.7766,0,0,11400,210,.9913,.0087,0,0,0,0,0,0,0
10717,Two-year,Public 2-year,0,.70789999,0,0,21000,242,.5233,.1744,.1686,.0174,.1105,.0058,0,0,0
10724,Four-year,Nonprofit 4-year,0,1,1.17469781715936,.022284588,12900,3008,.0079395256916996,.0039592885375494,.9406766798418972,0,0,0,.0019671936758893,.0118529644268775,.033604347826087
10727,Four-year,For-profit 4-year,0,.27455768,1.17022951822493,.070854492,25600,24618,.4366877594303894,.2307129273342423,.1821364843710549,.0453582083522699,.007245326465687,.006590001514922,.0195618946624249,.0078492400141393,.0638988385598142
10736,Two-year,Public 2-year,0,.22759999,1.01940853139434,.019143,15700,1354,.8107,.0988,.0193,.0083,.009,0,.0205,0,.0334
10761,Two-year,Nonprofit 2-year,0,.72000003,.9717806284027199,.063250199,18800,283,.508,.2727,.1604,.0053,0,0,.0535,0,0
10762,Less than two-year,Public less-than-2-year,0,.63160002,0,0,11900,269,.6842,.0292,.193,0,.0351,0,.0585,0,0
10771,Two-year,Nonprofit 2-year,0,.8721,1.12018032667397,.1139095,14200,200,.395,.6,0,0,0,0,.005,0,0
10779,Less than two-year,For-profit less-than-2-year,0,.7026,1.00013970023005,.196742,24300,2715,.3824,.2003,.273,.0116,.0045,.0015,.0691,0,.0575
10813,Two-year,Nonprofit 2-year,0,.29170001,.87323605322845,.1243968,19700,318,.5341,.2795,.1136,.0091,.0114,.0045,0,0,.0477
10826,Less than two-year,Public less-than-2-year,0,.49669999,.60015238095238,0,12100,306,.726,.1507,.0822,.0137,.0046,0,.0228,0,0
10827,Less than two-year,For-profit less-than-2-year,0,.64099997,1.01999074539521,.047447398,7900,241,.445,.4265999999999999,.0642,.0183,0,0,.0275,0,.0183
10836,Less than two-year,For-profit less-than-2-year,0,.7586,.9882861969004,.0103227,12500,143,.7037,.0864,.1852,0,.0123,.0123,0,0,0
10851,Less than two-year,For-profit less-than-2-year,0,.48255837,.96547202667706,.10894036,18600,193,.0430363636363636,.473688995215311,.4162531100478469,.00961004784689,0,.0047583732057416,.0238851674641148,0,.0286679425837321
10858,Less than two-year,For-profit less-than-2-year,0,.71353471,1.03758567953681,.10188084,11900,1316,.5024089588377724,.0690244552058111,.3099280871670703,.0193922518159806,.0242370460048426,0,.0423636803874092,0,.0327024213075061
10860,Less than two-year,Public less-than-2-year,0,.75139999,.95885240511781,.052500799,15800,194,.8530999999999999,.0313,.0313,.0125,.0031,0,.0344,0,.0344
10879,Two-year,Public 2-year,0,.375,.98519258733082,.034347501,15700,1644,.7405,.1713,.0171,.0097,.0057,.0006,.0336,.0011,.0205
10881,Two-year,Public 2-year,0,.1926,1.2003685198752,.057312202,18100,5757,.6832,.1591,.0187,.0268,.0033,.0012,.0372,.0005,.0701
10903,Less than two-year,For-profit less-than-2-year,0,.85479999,.81815098159745,.073664397,9900,244,.6814,.1153,.1153,.0203,.0034,.0034,.0339,0,.0271
10923,Four-year,Nonprofit 4-year,0,.1111,.96454443711973,.041404001,22200,845,.3973,.1826,.2603,.0107,.0046,.0076,.0183,0,.1187
10993,Less than two-year,Nonprofit less-than-2-year,0,.8829,.71524342893218,.042700902,33100,491,.9427999999999999,.0054,.0272,0,.0027,0,.0191,0,.0027
10997,Four-year,Public 4-year,0,.1076,1.1437108203059,.075292997,19200,2288,.4097,.4864,.0492,.01,.0032,.0008,.0312,.0044,.0052
10998,Two-year,Nonprofit 2-year,0,.58279997,1.18463310121707,.15931021,15500,325,.1782,.6089,.0322,.0173,.0025,0,.0297,0,.1312
11046,Two-year,Public 2-year,0,.1727,1.1466676127587,.037863001,18200,2100,.7319,.1125,.0206,.0235,.0029,.0005,.0388,.0014,.068
11112,Four-year,For-profit 4-year,0,.66056591,.85758267466091,.036009051,19200,2572,.3432454045561666,.0628577376276512,.2152455616653574,.0997891594658288,.0094416339355852,.0113897879025923,.0247152395915161,.1716444619010212,.0616761194029851
11133,Two-year,Public 2-year,0,.53729999,.9418261877219,.049587999,13000,865,.7834,.0089,.1667,.0071,.0107,.0018,.0098,0,.0116
11145,Two-year,Public 2-year,0,.1786,1.13582487412339,.0138852,19400,48063,.2934,.1471,.3944,.0603,.0019,0,.0316,.0511,.0202
11150,Two-year,Public 2-year,0,.38769999,.95894164706045,.0267756,18200,1020,.6024,.1758,.146,.023,.002,.0014,.0345,0,.0149
11161,Four-year,Public 4-year,0,.36849999,1.03756794458405,.0351648,28900,10361,.3551,.0522,.5149,.0257,.0019,.0002,.019,.0207,.0102
11163,Four-year,Public 4-year,0,.45190001,.96785927222347,.024488499,29600,8219,.5847,.0942,.2007,.0414,.0033,.0004,.0331,.029,.0132
11166,Four-year,For-profit 4-year,0,.21430001,1.12457414929099,.1348872,14300,77,.7101,0,.2174,0,.0435,0,.0145,0,.0145
11167,Two-year,Public 2-year,0,.2167,1.01380680737384,.025628399,15700,2652,.8095,.0278,.0319,.0147,.0073,.0006,.0627,.0261,.0193
11189,Four-year,Nonprofit 4-year,0,.523,0,0,12100,2320,.9527,0,.0025,0,0,0,0,.0448,0
11194,Two-year,Public 2-year,0,.479,0,0,16400,1660,.6594,.1873,.0415,.0176,.0043,.0011,.0202,.0112,.0575
11197,Two-year,Public 2-year,0,.48249999,1.01584820101502,0,14200,701,.7791,.0067,.0519,.0058,.0134,.001,.0029,.0038,.1354
11210,Two-year,Public 2-year,0,.13940001,1.00303157578153,.0060609998,18300,7812,.1989,.2644,.2586,.1163,.0031,.001,.0266,.0489,.0822
11220,Two-year,Public 2-year,0,.248,1.04197904727276,.019381501,14700,1206,.1459,.0117,.1852,.135,.0008,.0562,.4568,.0042,.0042
11460,Four-year,Nonprofit 4-year,0,.3592,1.00286013072148,.017880101,35400,22649,.3408,.1,.2705,.0845,.0046,.0145,.0597,.0068,.1184
11462,Four-year,Public 4-year,0,.2965,.9699135520676599,.023551499,24300,10261,.5375,.0342,.0926,.082,.0574,.0213,.1173,.0219,.0357
11481,Less than two-year,For-profit less-than-2-year,0,.92720002,.7937288923648,.067262001,23000,467,.7284,.0247,.0453,.0082,.0206,.0165,.1399,0,.0165
11484,Two-year,For-profit 2-year,0,.67650002,.9004643250214101,.082377203,14000,154,.7117,.0541,.1081,.045,.009,0,.0721,0,0
11519,Two-year,For-profit 2-year,0,.61860001,1.09403753893685,.1049354,10000,249,.6564,.0307,.2025,.0245,.0061,0,.0736,0,.0061
11572,Two-year,For-profit 2-year,0,.84719998,.82439497547851,.0073099998,18700,177,.4519,.0148,.0889,.037,.0222,.0148,.0963,0,.2741
11621,Two-year,For-profit 2-year,0,.63832688,.8901960899596399,.092400201,28700,902,.5404151515151516,.1262784511784512,.2828454545454546,.0269239057239057,.0016888888888889,0,.0151306397306397,0,.0067175084175084
11644,Four-year,Public 4-year,0,.1506,1.1117054581752,.0117364,28300,35888,.38,.2683,.1363,.0466,.0047,.0063,.0446,.0123,.101
11649,Four-year,Nonprofit 4-year,0,.83579999,.68182157526257,.006939,37700,8427,.4379,.0705,.2182,.0956,.0005,.0021,.0724,.1028,0
11667,Two-year,Public 2-year,0,.4844,.85216733648989,.025093,21200,2918,.753,.0165,.149,.0053,.0098,.0015,.0176,.0338,.0135
11672,Two-year,Public 2-year,0,.2227,1.10450828941821,.0066575999,12600,2151,.5393,.0206,.333,.0246,.0546,.0023,.0163,.0007,.0086
11673,Four-year,Nonprofit 4-year,0,.5122,.8496874437495699,.077968799,15500,472,.7391,.0486,.0742,.0256,.0153,0,.0179,.0026,.0767
11678,Four-year,Public 4-year,0,.56569999,.8918722305963001,.0224532,34800,2499,.716,.0651,.0858,.0821,.0019,.0019,.0274,.0179,.0019
11689,Two-year,For-profit 2-year,0,.60710001,1.02559823340544,.052700002,25800,1107,.4112,.0866,.2927999999999999,.011,.1173,.0055,.045,.0011,.0296
11707,Two-year,For-profit 2-year,0,.63292235,.94259634848636,.0126504,13300,908,.0738529411764706,.0187941176470588,.7509588235294117,.0638470588235294,.0050411764705882,.0100470588235294,.0263176470588235,0,.0513235294117647
11719,Four-year,Nonprofit 4-year,0,.30669999,1.02566289333472,.021212401,12100,12279,0,0,1,0,0,0,0,0,0
11727,Four-year,Public 4-year,0,.14300001,.9019465880909,.025312601,17800,8886,.501,.257,.1294,.0305,.0041,.0016,.039,.0115,.0259
11745,Two-year,For-profit 2-year,0,.72509998,.94177587411763,.0143152,19700,670,.6983,.2066,.063,.0022,.0044,.0011,.021,0,.0033
11810,Two-year,For-profit 2-year,0,.54619998,1.2433550400012,.042335998,13200,179,0,.2696,.0261,0,0,0,.0174,.6870000000000001,0
11820,Two-year,Public 2-year,0,.3795,.90114851838114,.0010374,21100,7633,.3624,.0472,.2782,.2037,.004,.0075,.0671,.0047,.0253
11824,Two-year,Public 2-year,0,.54830003,.81786392902583,.041359,20200,1883,.9106,.0098,.0081,.0106,.0313,.002,.0232,0,.0045
11830,Less than two-year,For-profit less-than-2-year,0,.78570002,.87041375271299,.17655,18100,171,.2567,.3065,.3563,.0575,.0077,0,0,0,.0153
11859,Two-year,Nonprofit 2-year,0,.79930001,.71924506287868,.032873999,14600,494,.7123,.0221,.0584,.0221,.004,.002,.0201,.1046,.0543
11862,Two-year,Public 2-year,0,.2,0,0,12900,1724,.4267,.0081,.1247,.0097,.3822,.0016,.017,.0008,.0291
11864,Two-year,Public 2-year,0,.1007,1.12325413205365,.0169164,13300,2361,.6637999999999999,.0108,.2451,.0155,.0176,.0047,.0263,.0065,.0097
11865,Less than two-year,For-profit less-than-2-year,0,.66280001,.90757446182959,.026348401,8500,209,.2093,.1221,.4477,.1279,.0058,0,.0698,0,.0174
11930,Two-year,Public 2-year,0,.090899996,0,0,17100,1188,.064,.6162,.1911,.0155,.0031,.0026,.0243,.016,.0671
11940,Two-year,For-profit 2-year,0,.31494045,0,0,9200,1386,0,0,1,0,0,0,0,0,0
11941,Four-year,Nonprofit 4-year,0,.30225009,.9627697045520101,.011357694,13800,935,0,0,1,0,0,0,0,0,0
12011,Four-year,Nonprofit 4-year,0,.2687,0,0,12900,311,.9032000000000001,0,0,0,0,0,0,.0968,0
12015,Four-year,Public 4-year,0,.077600002,1.02208682311288,.0373182,20400,24155,.4158000000000001,.0801,.383,.0521,.0067,.0018,.0348,.0171,.0086
12020,Less than two-year,For-profit less-than-2-year,0,.60000002,.80259610352616,.089000002,7200,90,.2903,.0645,.6129,0,0,0,.0323,0,0
12026,Two-year,For-profit 2-year,0,.7317,1.09954836391468,.0050516999,10700,190,.3836,.1006,.3459,.0252,.0063,.0189,.1069,0,.0126
12031,Four-year,Nonprofit 4-year,0,.44440001,.94824877257417,.055222198,20800,561,.4085,.1004,.308,.0313,.0045,.0156,.067,.0313,.0335
12050,Two-year,Nonprofit 2-year,0,.75220001,.9899842076683401,.0452151,15100,640,.8225,.1127,.0048,.0264,.0024,.0072,.024,0,0
12051,Less than two-year,For-profit less-than-2-year,0,.58179998,1.23849334368229,.1591807,10200,308,.0076,.9924000000000001,0,0,0,0,0,0,0
12059,Four-year,Nonprofit 4-year,0,.39340001,.98416872912092,.1262373,12200,210,.8294999999999999,.0568,.0455,0,0,.0057,.0511,.0057,.0057
12064,Four-year,For-profit 4-year,0,.80669999,1.03692464134162,.1838284,21300,296,.6716,.1119,.1567,.0149,0,0,.0448,0,0
12090,Less than two-year,For-profit less-than-2-year,0,.72729999,.98049183225526,.051082201,10200,186,.2941,.1961,.4706,.0196,.0098,0,0,0,.0098
12105,Two-year,Public 2-year,0,.2396,1.18471153013746,.043129198,12900,1733,.7437,.1327,.084,.0139,.0171,0,0,0,.0086
12164,Two-year,Public 2-year,0,.82080001,0,0,16200,192,.4333,.52,.04,0,.0067,0,0,0,0
12165,Four-year,Public 4-year,0,.14650001,1.19939450251022,.056455299,16300,1645,.0171,.8997000000000001,.0403,.0078,0,.0005,.0191,.0083,.0072
12182,Two-year,Public 2-year,0,.20389999,1.10948677029274,.032340001,16600,1305,.4592,.4101,.0595,.0104,.0041,.0041,.036,0,.0166
12260,Two-year,Public 2-year,0,.29699999,.87241133969234,.0044554998,13600,762,.4802,.47,.0176,.0073,.0059,.0015,.0117,.0059,0
12261,Two-year,Public 2-year,0,.30689999,1.10890333558893,.017627999,13900,1304,.8385,.0065,.079,.0093,.0036,.0029,.0467,.0029,.0108
12263,Two-year,Public 2-year,0,.59429997,0,0,15600,1575,.3839,.2948,.2791,.0135,.0066,.0036,.0185,0,0
12272,Two-year,Public 2-year,0,.37200001,0,0,15300,957,.5354,.0399,.1071,.0109,.0417,0,.0599,0,.2051
12293,Less than two-year,Public less-than-2-year,0,.69440001,.91784278611949,.071333602,38100,223,.0725,.7488,.0821,.0966,0,0,0,0,0
12297,Less than two-year,For-profit less-than-2-year,0,.35479999,0,0,10400,131,0,0,.9908,0,0,0,0,.0092,0
12315,Four-year,Nonprofit 4-year,0,.59149998,.88072788670619,.024855901,13600,612,.6067,.0321,.1396,.0578,.0064,.0032,.1011,.0096,.0433
12328,Four-year,Nonprofit 4-year,0,.42860001,.89340514884018,.021819999,23000,378,.1978,.022,0,.011,0,0,.022,0,.7473
12347,Two-year,For-profit 2-year,0,.89289999,.94489832020291,.0233604,8300,97,.8621000000000001,0,.0575,.0115,.0345,0,.0115,0,.023
12358,Four-year,For-profit 4-year,0,.63520002,1.07961788701478,.0015996,13000,1264,.1264,.3171,.3269,.1191,0,0,.1106,0,0
12362,Four-year,For-profit 4-year,0,.31110001,1.22802149732726,.17725781,15900,695,.1675,.4506,.3082,.0201,.0017,0,.0218,0,.0302
12364,Two-year,For-profit 2-year,0,.55559999,1.02300451039339,.0281204,64400,798,.1014,.3605,.2083,.1232,.0036,.0072,.0344,0,.1612
12393,Four-year,Nonprofit 4-year,0,.6365,.75258921109404,.0230307,52900,6209,.5554,.1502,.081,.0778,.0031,.0017,.0332,.0252,.0724
12425,Two-year,For-profit 2-year,0,.61588842,1.11609884441268,.11154726,10600,1531,.1725590163934426,.5237498705780846,.2191781708369284,.0138377049180328,.0017021570319241,.0034458153580673,.0103568593615185,0,.0551996548748921
12446,Less than two-year,For-profit less-than-2-year,0,.57139999,0,0,10400,25,0,1,0,0,0,0,0,0,0
12452,Two-year,Public 2-year,0,.31920001,.8420022068373,.00057849998,19500,6012,.0606,.0221,.4324,.3839,.0052,.0045,.03,.016,.0453
12461,Two-year,For-profit 2-year,0,.62362909,1.09213285307792,.066796951,14300,3385,.2029352689486553,.3759365831295844,.2756665342298288,.0284244804400978,.0027371332518337,.0024548288508557,.0522754278728606,.0003015586797066,.0593130195599022
12462,Two-year,For-profit 2-year,0,.44580001,1.00534076951432,.071139298,13900,470,.1782,.3351,.4467999999999999,.0266,.0027,.0053,.0027,0,.0027
12483,Less than two-year,For-profit less-than-2-year,0,.62311023,1.02812139529899,.048798211,12300,1051,.3624008403361344,.1701865546218488,.3687210084033614,.0136596638655462,.0041983193277311,.0052445378151261,.046218487394958,.0020689075630252,.0273386554621849
12500,Four-year,Nonprofit 4-year,0,.5751,.93400686915099,.035739001,30200,1833,.6820000000000001,.1602,.023,.0118,.0041,.0012,.0147,.0041,.0989
12525,Four-year,Nonprofit 4-year,0,.2504862,1.03532536394764,.06274914,10700,1709,0,0,1,0,0,0,0,0,0
12544,Less than two-year,Public less-than-2-year,0,.59530002,0,0,12600,405,.6813,.1538,.0082,.0137,0,0,.1429,0,0
12550,Two-year,Public 2-year,0,.1741,.96382293935046,.0017343001,17800,5090,.0873,.0267,.7708,.0351,.0032,.0008,.0087,.0092,.0581
12561,Four-year,For-profit 4-year,0,.50569999,.98827185743724,.075090602,20100,586,.5034,.2322,.1695,.0237,.0034,0,.0339,.0305,.0034
12574,Four-year,Nonprofit 4-year,0,.71520001,.82207274080492,.0164106,17700,1433,.467,.034,.1636,.0898,.0026,.0019,.0423,.1655,.0334
12580,Four-year,Nonprofit 4-year,0,.65219998,1.17587996113055,.1454175,13500,63,.6143,.3286,0,.0143,0,0,.0286,0,.0143
12586,Two-year,Public 2-year,0,.1573,.9897607597595099,.0185073,16100,9869,.5119,.134,.1444,.0324,.0044,.0021,.0393,.0194,.1122
12589,Less than two-year,Public less-than-2-year,0,.94999999,.97868395743629,.0501468,17700,667,.5889,.3222,.0472,.025,.0083,0,0,0,.0083
12606,Less than two-year,For-profit less-than-2-year,0,.55456203,1.1517869080823,.079491563,11300,1015,.2640861878453039,.4242976795580111,.2276281767955801,.0055103867403315,.0044162430939227,.004408729281768,.0375576795580111,0,.0320332596685083
12652,Less than two-year,Public less-than-2-year,0,.79350001,.94952488738563,.14092579,19500,740,.7518,.1475,.0304,.0281,.0094,0,.0328,0,0
12670,Two-year,For-profit 2-year,0,.41670001,1.03398843213388,.0322937,17300,368,.76,.0109,.0982,.0073,.0073,.0036,.1127,0,0
12693,Two-year,Public 2-year,0,.30219999,1.09719874692522,.0095076002,15600,6712,.8011,.0726,.0528,.0195,.0044,.0009,.0396,.0086,.0003
12743,Less than two-year,Public less-than-2-year,0,.85710001,0,0,7600,66,.8222,.1111,.0444,0,0,0,.0222,0,0
12750,Two-year,Public 2-year,0,.32620001,1.14973488392518,.025838999,16400,1853,.874,.0389,.0253,.0094,.0029,.0024,.0253,.0041,.0177
12813,Two-year,Public 2-year,0,.4355,.9375450235232901,.041815199,17600,1389,.883,.0502,.0174,.0077,.0032,0,.0283,.0019,.0084
12842,Two-year,Public 2-year,0,.28600001,0,0,16800,4322,.136,.0233,.748,.0499,.0021,.0028,.0322,.0007,.0049
12850,Two-year,For-profit 2-year,0,.6825,1.03312140700744,.065167204,10100,313,.5217000000000001,.1558,.1993,.0217,.0181,.0145,.0688,0,0
12860,Two-year,Public 2-year,0,.25130001,1.30609672597323,0,14200,885,.6379,.2997,.0454,.0068,.0023,0,.0045,0,.0034
12870,Two-year,Public 2-year,0,.26370001,1.03535517946271,.074151002,14400,1582,.9350000000000002,.0188,.0078,.0008,0,.0024,.0219,0,.0133
12872,Two-year,For-profit 2-year,0,.54660141,1.0044154822846,.015589795,13600,2037,.1162591335740072,.0671676534296029,.6757914801444043,.0404538628158845,.0028824548736462,.0079613718411552,.0822911913357401,0,.0072357400722022
12875,Two-year,Public 2-year,0,.81190002,0,0,16900,1275,.2529,.1664,.4651,.0591,.0058,.0017,.02,.0283,.0008
12891,Two-year,For-profit 2-year,0,.51835901,1.23508297702984,.1598639,10800,658,.2153806930693069,.7623772277227723,.0173193069306931,0,0,0,0,0,.004975
12896,Four-year,For-profit 4-year,0,.44999999,1.10150631379105,.2155655,14100,95,.4766,.3925,.0841,0,0,0,.0374,0,.0093
12905,Less than two-year,Public less-than-2-year,0,.78570002,0,0,16300,159,.9225999999999999,.0452,.0065,0,0,0,.0258,0,0
12907,Two-year,Public 2-year,0,.27779999,.90196631361602,0,11500,1495,.491,.0693,.2687,.0778,.008,.0055,.0523,.006,.0214
12912,Two-year,For-profit 2-year,0,.62989998,.95209029325501,.0844675,16600,786,.4434999999999999,.108,.2808,.0915,.0102,.0025,.0496,0,.014
12929,Less than two-year,For-profit less-than-2-year,0,.94120002,.77675642855604,.076944001,10400,104,.6778,.1667,.0111,.0444,0,0,.0222,.0333,.0444
12942,Less than two-year,For-profit less-than-2-year,0,.73009998,0,0,7000,209,.0047,0,.0047,.9907,0,0,0,0,0
12954,Two-year,Public 2-year,0,.099699996,1.00866396888243,.0127312,15600,6032,.1219,.1341,.5601,.0836,.0038,.004,.0188,.0045,.0692
12984,Less than two-year,For-profit less-than-2-year,0,.77079999,.5690552283947899,.0439956,7700,111,.0118,0,.8471000000000001,0,0,0,0,.1176,.0235
13005,Less than two-year,For-profit less-than-2-year,0,.59530002,1.06460614400123,.1567404,8900,712,.2049,.2075,.3046,.0108,.0054,0,.0067,0,.2601
13006,Two-year,For-profit 2-year,0,.68089998,1.0682847219211,.048556801,11000,33,.5881999999999999,.0588,.1176,0,0,0,.0588,0,.1765
13010,Less than two-year,For-profit less-than-2-year,0,.88,1.13799894323613,.05418,8400,153,.2734,.2031,.4922,.0156,0,.0078,.0078,0,0
13016,Less than two-year,For-profit less-than-2-year,0,.62116885,.99991836876046,.15397808,10700,703,.2191971080669711,.2831057838660578,.369861796042618,.0167394216133942,.0289088280060883,0,.0608890410958904,0,.0213191780821918
13029,Four-year,Nonprofit 4-year,0,.61500001,.90041782934279,.024896501,16900,1028,.0063,.1956,.7684,.0016,0,.0016,.0266,0,0
13039,Four-year,For-profit 4-year,0,.14280796,1.17679992755255,.075875543,17600,14775,.3548121184919211,.4333135804052322,.1443874583226468,.0201623364965376,.0134434855091049,.0069226596563221,.0011328930494999,.0028132213388048,.0229375096178507
13088,Less than two-year,For-profit less-than-2-year,0,.79219973,1.01715919261719,.0062020998,13200,116,.549978,.380001,.069972,0,0,0,0,0,0
13132,Two-year,For-profit 2-year,0,.66670001,1.19198117110119,.29864299,11400,65,.537,.4074,.037,0,0,0,.0185,0,0
13208,Four-year,Nonprofit 4-year,0,.4118,.99056801221095,.082946397,15700,232,.8193,.0756,.0504,.0126,.0126,.0042,.021,.0042,0
13231,Four-year,Public 4-year,0,.1946,1.07202362580516,.034102999,28400,3253,.305,.1476,.4263,.0652,.0009,.0016,.027,.0207,.0056
13232,Less than two-year,For-profit less-than-2-year,0,.61199999,.90436137595969,.051723,6400,244,.3511,.1244,.2711,.0889,0,.0133,.1111,0,.04
13234,Two-year,Public 2-year,0,.75199997,0,0,13300,624,.3009,.1714,.5061,.0027,.0054,.0027,.0108,0,0
13263,Two-year,For-profit 2-year,0,.71640003,.97525761169692,.099681601,18200,510,.9579,.0173,.0173,.0025,0,0,.005,0,0
14659,Four-year,Public 4-year,0,.1071,0,0,6700,885,.0252,0,.0042,0,.968,0,.0017,0,.0008
15361,Two-year,Public 2-year,0,.1938,0,0,14400,852,.0155,.0089,.0042,.4275,.0018,.517,.0012,.0042,.0197
20503,Four-year,For-profit 4-year,0,0,.9502006884848599,.045000002,16000,93,.617,.1064,.0426,.0957,0,0,.0106,0,.1277
20522,Two-year,Public 2-year,0,.33199999,1.1199836012113,.0240352,14700,1237,.9119,.0346,.011,.0024,.0055,.0016,.0118,0,.0212
20527,Less than two-year,Public less-than-2-year,0,.67270178,0,0,15500,1072,.607124025974026,.037348538961039,.0373511363636364,.0162108766233766,.2646094155844155,.0032452922077922,.0275935064935065,0,.0064944805194805
20530,Four-year,Nonprofit 4-year,0,.49810001,1.05587501131451,.053766001,20600,66736,.5219,.1076,.056,.0128,.005,.0021,.0246,.0131,.257
20537,Four-year,For-profit 4-year,0,.66219997,.9795934015818299,.020476799,24600,711,.4532,.1832,.2225,.095,0,.0176,.0163,.0014,.0109
20554,Two-year,Public 2-year,0,.13770001,1.16100477911821,.1214862,17200,3967,.4474000000000001,.4041000000000001,.0545,.007,.0099,.0137,.0373,.0092,.017
20565,Less than two-year,For-profit less-than-2-year,0,.9202553,.7507965517981799,.055675659,10400,66,.617036170212766,.2766106382978723,.0425744680851064,.0425744680851064,0,0,0,0,.021268085106383
20603,Two-year,For-profit 2-year,0,.65030003,1.01515829381158,.145217,23700,1784,.5407999999999999,.1515,.1822,.0391,.0047,.0071,.0485,0,.026
20608,Two-year,Public 2-year,0,.66000003,0,0,14000,641,.6309,.0346,.0277,.0173,.0461,.0035,.075,0,.1649
20609,Two-year,For-profit 2-year,0,.5,1.19343003820802,.08213,18400,167,.3425,.5691000000000001,.0718,.011,.0055,0,0,0,0
20610,Less than two-year,For-profit less-than-2-year,0,.59140003,1.0263074026795,.0218785,8500,71,.6136,.3295,.0227,.0114,.0227,0,0,0,0
20630,Four-year,Nonprofit 4-year,0,.54640001,.91180046415205,.077496901,12000,364,.4488,.036,.0914,.0249,0,0,.0249,0,.3740000000000001
20635,Two-year,Public 2-year,0,.2111,1.04522321073554,.006048,19000,5870,.3149,.0974,.3086,.2008,.0058,.0041,.0475,.0113,.0096
20653,Four-year,Nonprofit 4-year,0,.3906,1.00042256845645,.045084599,16700,730,.599,.0279,.0838,.0051,.0305,.0051,.1091,.0076,.132
20662,Four-year,Nonprofit 4-year,0,.71640003,.8506756300706,.0175271,20600,9958,.3342,.052,.1193,.1012,.0005,.0012,.0418,.3151,.0346
20682,Four-year,Nonprofit 4-year,0,.60000002,1.0029277277948,.044364002,25200,754,.8754,.0158,.0129,.0172,.0029,.0014,.033,0,.0415
20683,Two-year,For-profit 2-year,0,.78670001,1.03671736049486,.086984001,12800,299,.8498,.0469,.0657,0,.0094,0,.0282,0,0
20690,Four-year,Nonprofit 4-year,0,.625,.87491743178267,.0109548,28200,421,.5473,.0344,.1318,.0458,.0029,0,.0201,.1748,.043
20705,Four-year,Nonprofit 4-year,0,.63330001,.75921874065506,.020512201,26600,3901,.4899,.0482,.2393,.083,.0039,.0045,.0762,.051,.0039
20734,Two-year,Public 2-year,0,.88510001,0,0,13500,197,.9176,.0353,.0176,.0059,0,0,.0235,0,0
20735,Two-year,Public 2-year,0,.42480001,1.10188901088831,.015968099,13500,928,.8491,.0391,.0554,.0065,.0022,.0011,.0456,0,.0011
20737,Less than two-year,Public less-than-2-year,0,.65060002,0,0,16100,311,.8017,.0169,.1477,.0084,.0127,.0127,0,0,0
20739,Two-year,Public 2-year,0,.15629999,.95030975531398,.01475,14300,1680,.5667,.2821,.0598,.0201,.0037,.0008,.0442,.0066,.016
20740,Less than two-year,For-profit less-than-2-year,0,.53930295,.97521390734682,.16732995,14700,720,.2452360967184802,.1882471502590674,.436966493955095,.0189970639032815,.0034735751295337,0,.0259017271157168,.0017300518134715,.0794302245250432
20744,Two-year,Public 2-year,0,.69620001,.81465127270272,.0019650001,12800,754,.8997000000000002,.0287,.0458,0,.0029,0,.0229,0,0
20746,Two-year,Public 2-year,0,.25569999,1.15355576663835,.066074401,14700,1046,.5328000000000001,.371,.0542,.0079,.0052,0,.014,.0087,.0061
20748,Four-year,Nonprofit 4-year,0,.33329999,1.22554595411889,.053961601,16900,1028,.375,.2477,.2331,.0259,.0113,0,0,.0788,.0282
20749,Less than two-year,For-profit less-than-2-year,0,.76359999,0,0,10200,84,.4717,.4151000000000001,.0094,.0943,0,0,0,0,.0094
